,BANANA,POBLANO,JALAPENO,GUAJILLO,CAYENNE,HABANERO,NAGA_VIPER,COLOR,AGE,SPICYNESS
15155,False,False,True,False,True,True,False,0.5185435226071622,6.450170973411855,112.32608041699807
15156,True,False,True,False,False,True,False,0.5903624290964642,4.286541630490134,73.18911331266122
15157,True,False,False,False,False,True,False,0.6290995828041951,6.137778354457064,65.49905337363789
15158,False,False,True,False,True,False,False,0.49831137651770935,3.555181729351824,49.69372964400305
15159,False,True,False,False,True,False,False,0.5324419263205635,3.4076524684920377,44.03751883595576
15160,True,False,True,False,False,False,False,0.7752412860490852,11.059021642294303,66.0121805333659
15161,False,False,False,True,True,False,False,0.3336626354787061,4.617023785410951,75.46789723580677
15162,True,True,True,False,True,False,False,0.5717855680261004,6.76831561877774,66.97503838950328
15163,False,False,True,False,True,False,False,0.492816822669796,5.985247163432962,76.3409490390941
15164,True,False,False,False,False,False,False,0.9067602813106158,7.812472586561428,62.15871947301414
15165,False,False,True,False,False,False,False,0.8194421817101556,4.771027952797296,37.977877245734355
15166,False,True,False,False,False,True,False,0.6084377558305215,7.717232533297208,72.39126737799391
15167,False,False,False,True,False,False,True,0.22233535342295963,7.5180611017248475,89.33493580659263
15168,False,True,True,False,False,True,False,0.6739406029120577,5.319247263362724,75.46226422482815
15169,True,False,True,False,True,False,False,0.6221596652243101,4.0191050092419065,57.35612531750881
15170,False,False,False,False,False,False,True,0.25001481997283626,5.952082217037525,69.18090698304732
15171,False,False,True,False,False,False,False,0.8436523098501658,5.549585335933652,39.71888590791236
15172,True,True,True,False,False,False,False,0.6498717006267961,9.873030397984373,61.49254760119324
15173,False,False,True,False,False,True,False,0.37876111994493145,6.326276174210101,85.9452986100393
15174,False,True,True,False,True,False,False,0.5806768070942044,6.195166956112647,78.17108558050904
15175,False,False,False,False,True,True,False,0.19704337159676616,8.130558177764081,88.81222965897918
15176,False,False,True,False,True,False,True,0.35869021519665584,5.8663574577168145,123.15140504145143
15177,True,False,False,True,False,False,False,0.44327657377745266,2.550882274575895,31.763054330313413
15178,True,False,True,False,True,False,False,0.59876661343878,3.3337354822658543,52.441836102422386
15179,False,False,True,False,True,False,False,0.5410023416639256,1.859454686611424,53.80387943177865
15180,False,False,False,False,True,False,False,0.20653826735088196,5.428609680952425,52.03534987069608
15181,True,False,False,False,False,False,False,0.9096936532172524,8.867396708328368,46.825427453352624
15182,True,False,False,False,True,True,False,0.36572060569322934,6.7258933624302495,84.80484341232174
15183,True,True,True,False,False,False,False,0.7909533795993503,5.141759869326679,43.427932423064476
15184,True,False,True,False,False,False,False,0.719984328308015,4.968760107721376,54.82624080862888
15185,False,False,True,False,True,True,False,0.37123658008147803,2.7983130720585656,79.59787840038005
15186,False,True,True,False,False,True,True,0.5778405314752235,8.595810319613378,114.90983448156449
15187,False,False,True,True,True,False,False,0.4303277252038345,4.176013146882046,78.89146271525667
15188,False,True,True,False,True,False,False,0.6093564872955789,6.415177746542769,79.66735498456526
15189,False,True,False,False,False,False,False,0.5499329980510699,10.011264627193153,64.94378287907233
15190,False,True,True,False,True,True,True,0.39279618385114395,13.441513607736514,188.90721285458866
15191,True,False,False,False,True,True,False,0.35643755028098806,3.491120996071335,78.96949325021144
15192,False,False,False,False,True,True,False,0.15738294445880852,3.0561485367936796,69.56730313273336
15193,True,False,True,False,False,True,False,0.6033409188743052,14.653210006703494,89.56782114643117
15194,True,False,False,False,True,True,False,0.39139514836217804,2.4620536474489056,66.09869448307968
15195,False,False,True,False,False,True,False,0.5393468249740089,6.681533623425564,103.76001868733115
15196,True,False,True,False,True,True,False,0.4570148532666606,4.045779489385066,91.69268753761887
15197,True,False,False,False,False,False,False,0.9681405659048304,7.437430723394424,53.818570200420055
15198,True,False,False,False,False,False,False,0.7385763679217519,4.920564147837082,36.09415475371983
15199,False,True,True,False,True,False,False,0.5406570829143323,9.893023974476941,83.10105856092312
15200,False,True,True,False,False,True,False,0.599439621221698,8.138164905244432,86.56532371761443
15201,False,True,False,True,True,False,False,0.3619368303613249,3.9486839278630286,71.6517163504322
15202,True,False,True,False,True,True,False,0.503757870079835,6.405730520723435,91.15460376947574
15203,False,False,True,False,True,True,False,0.3324459814647109,8.915772658835818,99.06056557553389
15204,False,True,False,False,False,False,False,0.8245395300378472,6.598961970475553,45.94443154116883
15205,True,False,True,False,False,False,False,0.9023758892017318,6.286422399228123,45.690746801880856
15206,False,False,False,False,False,True,False,0.1382411181528903,7.744338234027552,70.47912056315604
15207,False,False,False,False,False,True,False,0.09147390518919996,3.864005853801393,59.260151150670104
15208,False,True,True,False,True,False,False,0.5182626659267143,4.9040700082587465,68.92878731650765
15209,False,False,True,False,True,False,False,0.5569282866634732,1.465948357398212,43.7673285742904
15210,False,False,True,False,True,False,False,0.6380402893880602,7.554313797549167,66.64080185138009
15211,False,False,False,False,False,True,False,0.21374992789332314,2.373897000570134,43.93002530399111
15212,False,False,True,False,False,False,True,0.5577968796841067,4.604545943544069,78.89089888979001
15213,False,False,True,False,False,False,False,0.9703012868371964,8.02703281556285,45.30639907688303
15214,False,False,True,False,True,False,False,0.46148407643952954,3.201220536812838,49.00509477832457
15215,False,False,False,False,False,True,False,0.6284278514672882,8.146311469038562,82.21609185564832
15216,True,False,True,False,False,False,False,0.8599910230521306,3.996430038911765,33.727712921495964
15217,True,False,True,False,False,True,False,0.569372859901141,7.39103245513072,84.04004001282036
15218,True,False,True,False,False,False,False,0.6781503329878069,4.692138963654829,39.895137852972056
15219,True,False,False,False,True,True,False,0.33046752570589505,8.608803096354627,96.91316168744387
15220,False,False,False,False,True,False,False,0.04904865187369889,10.872735361989992,58.27122743410712
15221,False,False,False,False,False,False,True,0.28969720902911145,12.323279784620825,86.8468305732064
15222,True,False,True,False,False,False,False,0.7510107876010186,1.942400846421257,27.295778955107913
15223,True,True,False,False,True,True,False,0.43372860820784875,4.668047679720939,80.26469735174814
15224,False,True,False,False,True,False,False,0.4949623764154206,3.0813281600919042,54.84819352350131
15225,True,False,True,False,False,False,True,0.6263221922798986,8.744459337560276,89.80522010297548
15226,True,False,False,False,False,True,False,0.4495794213152362,5.292559545830494,71.00622961182489
15227,False,False,False,False,False,True,False,0.15969353089568183,7.932168700341538,71.84071170401886
15228,True,False,True,False,False,True,False,0.7113779350889388,3.0711018714058684,61.62170340352321
15229,False,False,False,False,True,False,False,0.17831490061464134,5.156047858527102,52.524622829507145
15230,True,False,False,True,True,True,False,0.34883442613173243,4.96510683096581,99.01854401888365
15231,True,False,True,False,False,True,False,0.48172766961214014,7.262141194438078,93.43999751692904
15232,False,False,True,True,True,False,False,0.378510977744488,8.328258763808794,83.93086750754263
15233,True,False,True,False,False,False,True,0.6016233978133972,6.082741187831785,105.66280561045012
15234,False,False,False,False,False,True,False,0.08936024138390819,4.467441026994446,62.82775860922723
15235,False,True,True,False,False,True,False,0.6039258913602562,4.181989130948754,92.11257481834839
15236,False,False,False,False,True,False,False,0.22008223271623992,4.381671126835963,62.9040177883518
15237,True,False,True,True,True,True,True,0.41729667255507136,12.337724489605964,153.0266071004984
15238,True,False,False,False,False,True,False,0.5517613917463778,7.535675129649045,68.50441511566024
15239,False,True,True,True,False,True,False,0.4929044439382507,5.263721520972711,85.75561627329894
15240,False,False,True,False,False,False,True,0.5794350478258486,4.5980115929918615,75.20410502989135
15241,False,False,True,False,False,False,False,0.8500167012261215,11.780827994287256,51.35177197536217
15242,False,False,True,True,False,False,False,0.4014502579409857,4.905804758860213,57.155509138929325
15243,True,True,False,False,False,True,False,0.5997715767150266,3.177841999838341,55.63666221893574
15244,True,False,True,False,False,False,False,0.7544640026731377,2.177358910098424,30.49205634946394
15245,False,False,False,True,False,False,False,0.13095544703757223,10.714015434174113,58.043152228841635
15246,False,True,True,True,False,False,False,0.6986536622851175,7.160909636305542,63.44671485398737
15247,False,False,False,False,False,True,False,0.0965583582061957,5.999765167023433,60.85914875010268
15248,True,False,False,False,False,False,False,0.8254565968606878,16.336737667400286,45.245894138344944
15249,False,False,False,False,False,False,True,0.1378424916789392,5.688516536964513,72.72622445493624
15250,False,False,False,False,True,False,False,0.17609360322913456,4.003320217438287,93.36704897897894
15251,False,True,False,False,False,False,False,0.6948531618934503,7.553870207086146,42.263966563483855
15252,True,False,True,False,True,False,True,0.41643344717061925,4.567869685741275,101.38480157619645
15253,False,False,False,False,True,False,False,0.16523676039132285,5.015357711681157,52.461797066571066
15254,True,True,False,False,False,True,False,0.5765544533862574,7.884989181491785,73.02856007880754
15255,False,False,False,False,False,False,True,0.03202983048911383,5.935272397322579,78.46907476555862
15256,False,False,True,False,False,True,False,0.5109464599188833,7.5643175222503,92.48870939971762
15257,True,False,True,False,False,False,False,0.7380737464236299,3.319419980968041,40.541144638148324
15258,False,False,True,False,True,True,False,0.3678838316347212,5.086857691713371,113.35413426785234
15259,True,True,False,False,True,False,False,0.6347311390199042,4.652971534578252,53.765238150736685
15260,False,False,True,False,True,True,False,0.38164152312720095,3.904495309975121,92.98497274461012
15261,False,True,True,False,True,False,False,0.6211777461805642,8.445424144083534,83.46040140268134
15262,False,False,True,False,False,False,False,0.6904726235800505,6.0061774145598985,60.95059023696519
15263,False,False,True,False,False,True,False,0.4473179026467913,6.928116487898011,83.73780342066912
15264,True,False,False,False,False,True,True,0.44740587389793646,14.477109683073072,117.27326020701672
15265,True,True,True,False,False,False,False,0.8307598574683475,7.516053673682422,51.536400338266866
15266,True,False,True,False,False,False,False,0.9179200347661234,3.9926263509291733,42.93064775660875
15267,False,False,True,False,False,False,False,0.6710580464923637,3.3260196940759466,32.10779373635355
15268,True,False,False,True,False,False,False,0.4198906854581528,6.118866303161855,50.602106631985556
15269,True,False,True,False,False,True,False,0.6322120349063244,6.776291618729679,73.56184929073869
15270,False,False,False,False,False,True,False,0.07543556919514485,5.025323640032532,68.82215993650333
15271,True,False,True,False,True,False,True,0.4850351635130298,8.146115457149657,114.27629678836891
15272,False,False,True,True,False,True,False,0.42881010396282454,2.560321004296034,71.35358683529513
15273,False,False,False,False,True,False,False,0.16072165457365378,4.2807406807032935,70.10194506934837
15274,True,False,False,False,True,False,False,0.4887040759282046,2.3185091861329887,45.26286237414088
15275,True,True,False,False,False,False,False,0.7625519700729587,6.178260150208034,44.49382704356908
15276,False,False,True,False,False,True,False,0.28849688547146846,4.625692482339719,64.35505498352683
15277,False,True,False,False,True,True,True,0.30512593048399583,3.300360054706398,113.41104805306024
15278,False,True,True,False,True,True,False,0.542354757682189,8.333059667866287,138.2651192290102
15279,False,False,False,True,False,False,False,0.09034319210214549,3.985964863786143,51.68227587637598
15280,True,True,False,False,True,False,True,0.5107875668240417,5.528568092158757,94.75550105574841
15281,False,False,False,False,True,False,False,0.38151078407144123,8.203609211043775,59.58194673374649
15282,False,True,False,False,True,True,False,0.3868390192463438,2.935568575292961,77.45835658990345
15283,False,False,True,False,True,True,False,0.381963929527897,8.28283444432927,100.26717862533418
15284,False,False,False,False,True,True,False,0.1796757991855733,6.545342037975644,82.83954196595944
15285,False,False,False,False,True,True,False,0.0778362913670963,5.419418656157173,92.72921818586146
15286,True,False,False,False,False,True,False,0.5115359983690441,6.689326792297719,82.00278575190686
15287,False,False,False,False,False,False,True,0.04467529319205764,2.63662131437643,64.24188033860793
15288,True,True,True,False,True,False,False,0.5982792856562299,5.996904308252721,97.14136024383002
15289,False,False,True,False,False,False,False,0.9767437690974767,11.578650455849493,56.403574116601455
15290,True,True,True,False,False,True,False,0.7062829863811397,6.638859346906198,78.25526469575561
15291,False,False,True,False,False,False,False,0.8349044141368965,5.005656939656781,43.14462936325283
15292,False,True,False,False,False,False,True,0.43192577334965776,3.7688990632325825,82.15271558162475
15293,True,False,True,False,True,False,False,0.5417301417756039,4.65999561731471,66.84023937965254
15294,True,False,True,True,False,False,False,0.6403128266031132,8.396690525183162,79.50399134565839
15295,False,False,False,False,False,True,False,0.18526845755694016,12.166886489980321,84.27377530650989
15296,False,False,False,False,False,True,False,0.055225897898865256,7.809786302075724,83.29252131383925
15297,False,False,False,False,False,True,False,0.205259456939795,6.054147952684258,60.07385317334425
15298,True,False,True,False,True,False,False,0.6384585116739777,10.752809490727152,91.32242413825847
15299,False,False,True,False,True,False,False,0.49998066676214176,6.69723943102446,66.87426096914274
15300,True,False,True,False,True,False,False,0.5220925812959538,5.155736049980954,59.25442111303657
15301,True,False,False,False,False,False,False,0.904602846681343,1.7498901791317099,31.780025036948324
15302,False,False,False,False,False,True,False,0.4179080070583255,4.494184146294151,61.437049487152585
15303,False,False,True,False,True,False,False,0.4689828249893126,3.65377577620525,55.17803262218574
15304,True,True,True,False,False,True,False,0.6243939225085794,3.75661827189171,69.58486008640372
15305,False,True,False,False,False,True,False,0.43725778784012037,1.8446718259461747,59.830581749741256
15306,False,False,True,False,True,True,False,0.4477244099432734,4.392983647307645,88.43339305888304
15307,True,False,True,True,False,True,False,0.5065906325597596,9.739036838048875,115.04780432077885
15308,False,False,False,False,False,True,False,0.13659357451994186,6.886904687243622,66.2271724887216
15309,False,False,True,False,False,False,True,0.4438434863319316,7.599556132436632,93.7030781868976
15310,False,False,False,False,False,True,False,0.16874302906746758,2.046471421136399,45.773967086794364
15311,False,False,True,False,True,True,False,0.30770994492311426,4.877203400412425,105.27569704129675
15312,True,False,False,False,True,False,False,0.4163706672184818,5.623965865426159,50.93223654708746
15313,True,False,False,False,False,True,False,0.4730612100734436,5.647489353126797,62.823024310395375
15314,False,False,True,False,True,False,False,0.5080976917999445,3.2671309479857498,59.53593520081916
15315,False,False,False,False,False,True,False,0.36807505534900886,4.3702324562516,68.29134060125092
15316,True,True,True,False,False,True,False,0.5900096401107406,1.2352153289618997,66.55187544134903
15317,False,False,True,False,False,False,False,0.9023159209930742,6.454381894268587,41.03519532151751
15318,False,False,False,False,False,True,False,0.2915661829341192,3.832108833512369,58.42851800519098
15319,False,False,False,True,False,False,False,0.09191208394877554,7.376823775741107,49.55301888201373
15320,False,True,True,False,True,False,False,0.550114170139479,11.159957190850465,78.62945269291244
15321,False,False,False,True,False,False,False,0.06863962306988973,4.240542016653554,71.24891194262793
15322,False,False,True,False,True,True,False,0.29226322965465945,3.7181113740778473,85.49702353181056
15323,True,False,True,False,False,False,False,0.9268728830192061,3.288039640458056,33.964596507340836
15324,False,False,False,False,False,True,False,0.31003008074876487,5.925011327331104,86.17867817668619
15325,False,False,False,False,True,False,False,0.10723797092066124,13.941560192816528,60.698857328965175
15326,False,False,True,False,True,False,False,0.46881275181349796,2.8853468174207206,48.53770133498794
15327,True,False,False,False,False,False,False,0.9762912614391078,8.726381977635603,51.96412718394951
15328,True,False,True,False,False,False,True,0.6242033806141485,6.721199345795515,98.8319472696549
15329,True,False,True,False,False,False,False,0.8629005015034243,3.100228459178625,40.20647829258705
15330,True,False,True,False,False,False,False,0.8151261260147353,4.543777298951178,38.4791964919973
15331,False,False,True,False,True,True,False,0.2830621890107862,4.116386928678849,99.69716867923862
15332,False,False,True,True,True,True,False,0.4193403155180074,5.15124466851581,97.30443966927628
15333,False,False,True,False,False,True,False,0.5251008810728541,3.1680722741154876,69.89739443176695
15334,False,False,False,False,True,False,False,0.20301286218025746,4.011658649813736,51.625402383606385
15335,False,False,False,False,False,True,True,0.1336607954761873,4.947236353169464,96.11912227570609
15336,False,False,True,False,False,True,False,0.5106613114891531,6.681586109791226,91.14194182391947
15337,True,False,True,False,False,True,False,0.5903804915065128,2.820995595626788,60.04648275644897
15338,False,False,True,False,False,True,False,0.49448371880482644,7.241673007525625,77.65074869710273
15339,False,False,True,False,False,True,False,0.7259986158234459,10.379884592559826,86.93336595604501
15340,False,False,True,False,True,False,False,0.4013606337893047,5.4289998501158,66.71239413771795
15341,False,True,True,False,False,False,False,0.8571440437919335,11.1413376897907,68.75676352758566
15342,False,False,False,False,True,False,False,0.2008368046223955,4.0030177324614575,42.5567292690056
15343,False,True,True,False,False,True,False,0.49560359123573927,8.0073906568833,91.14489321879745
15344,False,False,True,True,True,True,False,0.27506672264585774,4.9961474023196555,97.11558801321274
15345,False,False,False,False,False,False,True,0.04036840130189854,3.3571447732420303,69.0881714790129
15346,False,False,False,False,False,True,True,0.07305395210864032,7.93752639698183,115.44853138967089
15347,True,False,False,False,False,False,False,0.7656043388630533,4.506205175167876,35.246558746198914
15348,False,False,True,False,False,False,False,0.8880827832588523,2.9272437169592527,30.460551427216135
15349,False,False,False,False,True,True,False,0.26659858329985436,5.73475665250598,78.57650142881192
15350,False,False,False,False,True,False,False,0.22419883995565223,3.574117700189328,72.5410981059213
15351,False,False,False,False,True,True,False,0.17923388966949894,7.442713351322135,105.68276664385309
15352,True,False,True,False,False,False,False,0.7911496558098223,4.7283749614415775,46.039475541970226
15353,False,False,True,False,True,False,False,0.5002750594437104,12.848349932608734,86.04899461081239
15354,False,False,False,False,False,True,False,0.14449490960519623,4.770461530247821,75.26560141810879
15355,True,False,True,False,False,True,True,0.4501270506152036,3.8708336027679984,113.8737549172256
15356,False,False,False,False,True,False,False,0.28737954412122074,4.575592029169552,47.42781595764458
15357,True,False,False,False,False,True,False,0.460856573499681,3.288718520004567,58.836494968985
15358,False,False,True,True,True,False,False,0.45110042166853637,4.7325937456655405,70.45398791593446
15359,False,False,True,False,True,False,False,0.5298082541945428,5.6494159779822715,74.92137410691376
15360,False,False,False,False,True,False,False,0.36629655041570514,18.828171341362285,102.47056205773774
15361,False,True,False,False,True,False,False,0.5228363627272377,4.172361905583725,53.934509450118426
15362,False,False,True,True,False,True,False,0.28251560559593386,1.8789814739153743,66.58561911368614
15363,True,False,True,False,True,True,False,0.5791976429836503,8.988014142185953,102.61097617004398
15364,True,False,False,False,False,True,False,0.40772260646817043,3.068781301521482,54.12088798809551
15365,False,True,True,False,False,False,False,0.8212937954455872,5.529055059451666,102.18193406184659
15366,False,False,True,False,False,True,False,0.40413052892039963,3.9280303380843007,68.22050626355932
15367,False,False,False,False,False,True,False,0.16325617703753129,5.004640410594625,58.65329758500038
15368,False,False,False,False,True,True,False,0.2425154257383401,7.7498007967411295,91.9678434518498
15369,True,False,True,False,False,False,False,0.8703406436078962,6.193870397773261,50.15773092180967
15370,True,False,False,False,False,True,False,0.4806116889234214,3.0097137542116976,57.112645257156366
15371,False,True,False,False,False,True,False,0.5865891520813697,5.637899278555771,65.29934104035644
15372,False,False,True,False,False,False,False,0.8002544982551043,11.627503884303525,77.39930936379601
15373,False,False,False,False,False,True,False,0.17764707786786768,6.276513161216208,62.79183489153259
15374,False,True,True,False,True,False,False,0.6500989085706014,8.50679074776228,75.43762733705599
15375,False,False,False,False,False,True,False,0.3658150124715197,8.705757941727772,85.16410431342324
15376,True,False,False,True,False,False,False,0.640944114473508,7.9302307876376705,57.270166940042074
15377,True,False,False,False,False,False,False,0.8815490108786377,5.859471185034111,32.894881478631625
15378,True,False,False,False,False,False,False,0.5064254018768379,7.3862332390588845,39.73601879713172
15379,False,False,True,False,False,False,False,0.7488738301109928,5.526865892713472,67.92215957328764
15380,True,False,False,False,False,False,True,0.4141986626755355,8.61722023405418,77.69678448766193
15381,False,True,False,False,False,False,False,0.7827300845611371,2.8631143877402727,29.390229772375832
15382,False,False,True,False,False,False,False,0.8641849650866418,6.366689250281499,42.272371332852806
15383,False,False,False,False,False,False,True,0.162008528587398,3.8461652410824154,67.5114866053456
15384,False,False,False,False,True,False,False,0.04473588274575608,13.45149317980442,62.21834495364521
15385,False,False,True,True,False,True,True,0.3911858928800832,6.840816036834764,138.66602397887064
15386,False,True,True,False,False,True,False,0.6077450749699848,3.0287407309926224,75.47071437759296
15387,False,True,False,False,True,False,False,0.4553397030676778,5.191670813755275,58.09123457615309
15388,False,False,False,False,True,False,False,0.16763525244761465,9.443872398635175,71.86221803697232
15389,False,False,True,False,True,False,True,0.39248446967266765,5.091979988232913,109.02863966204019
15390,True,False,True,False,False,True,False,0.6330375471801085,8.766787655372738,77.15179784153288
15391,True,False,False,False,False,False,False,0.8827360216845143,6.2621492594554145,49.93322489830352
15392,True,False,True,False,True,False,True,0.4994873290619082,4.171554269573614,101.12564738990001
15393,False,False,False,False,True,True,False,0.16611557680905942,9.963423435003456,91.85861019488385
15394,True,False,True,False,False,False,False,0.8231109856262886,4.758918736751653,38.801788077321724
15395,True,False,True,False,True,True,False,0.5236231456402496,6.49146747588455,92.62654768444305
15396,True,True,True,False,False,False,False,0.7877723791341533,5.660492237800457,70.04866482307477
15397,False,False,True,False,False,False,False,0.7869204923342137,4.3008662969720906,39.60583474391851
15398,False,True,True,False,False,False,False,0.7562983751234326,4.494237593758989,43.47603103728402
15399,False,False,True,False,False,False,False,0.8967194898231448,7.333711866841814,57.26843892689972
15400,False,False,False,False,False,True,False,0.2891464452519365,6.366664350358624,83.67271021595958
15401,False,False,True,False,False,False,False,0.7607119648497362,6.164852452676188,46.95804630047979
15402,True,False,False,False,False,False,False,0.7080505936545831,6.382153776656695,41.16904934353267
15403,True,False,True,False,False,True,False,0.5600290572294616,4.99657087804833,74.10189091449335
15404,True,False,True,False,False,True,False,0.6648571823960511,2.2558566746518225,72.97255141071162
15405,False,True,True,True,True,False,False,0.5794094673727752,10.89151570794085,101.43702533694446
15406,False,True,False,False,True,False,False,0.5798784256409353,0.9092586415161985,42.47438511729306
15407,False,True,False,False,False,False,False,0.9081379246169249,6.052255317475316,34.78517603120525
15408,False,False,False,True,False,True,False,0.13531793102473838,6.524321320443606,88.75380766578856
15409,True,False,True,False,False,True,False,0.7426276731533515,4.280733392288388,71.20863613339657
15410,False,False,True,False,False,False,False,0.8430769476044685,12.475325473415118,54.43270906478433
15411,False,False,True,False,False,False,False,0.7670450150343645,3.746670519495182,51.96069571300794
15412,False,False,False,False,True,True,False,0.34636306624996266,9.12120190833243,114.94507398508784
15413,False,False,True,False,True,True,False,0.4041755656854173,7.063443682852717,98.10470768646886
15414,False,False,True,False,False,True,False,0.39660656617070605,3.8547067471675875,70.9391515842888
15415,True,False,False,False,False,True,False,0.46041466435199335,5.96079421550272,64.55931252330831
15416,False,False,True,False,False,False,False,0.7896560545158545,5.093861272288657,40.32854280513497
15417,True,False,False,False,False,True,False,0.5134048505688226,6.781355463739736,67.31477885652069
15418,False,False,True,False,False,True,False,0.4434339256730504,4.458356436168672,78.41598877426584
15419,False,False,True,True,True,False,False,0.3864667631513832,9.323594864186646,83.30607928196
15420,False,False,True,False,True,False,False,0.4468706639625663,2.1490101103251047,57.676975839433936
15421,False,False,True,False,True,False,False,0.48605707527573555,3.0939930956192354,63.166672771208994
15422,False,False,True,False,True,False,False,0.4943611170120098,2.8782615676606516,48.746537261371486
15423,False,False,False,False,True,False,False,0.06666899060691237,5.206726383222634,49.19442602252917
15424,False,False,True,False,True,False,False,0.5573279638168669,3.609517423479404,57.52753981663173
15425,False,False,True,False,False,False,False,0.8259845843249628,2.572189772280419,45.48811249126257
15426,True,False,False,False,True,False,False,0.5160927849204233,8.580033882797824,63.86438158173421
15427,False,False,False,False,False,True,False,0.14622749273410857,6.208715062289379,81.95957620896738
15428,True,True,False,False,True,False,False,0.4747072569012813,2.2573953584651374,41.69341993188093
15429,True,False,False,False,False,False,False,0.8155598415365557,6.65438528614525,41.9553192333929
15430,False,True,False,True,True,False,False,0.39725601653994463,10.01439197756066,76.31697596069132
15431,True,True,False,True,False,True,False,0.4722854981714194,7.3295163384231365,99.0603150008715
15432,True,False,False,False,False,True,False,0.55315280753987,7.373217460805939,70.36152952171003
15433,False,False,True,False,False,False,True,0.5596165381657752,9.429090863237912,88.5711601367326
15434,False,True,True,False,False,False,False,0.6352096320089352,6.331363547351523,66.41059290942903
15435,True,False,False,True,False,True,False,0.36244334724766514,5.4677603475825,84.0348581422084
15436,False,True,True,False,True,False,False,0.5303028689433619,5.885283524892323,82.51068169007442
15437,True,False,True,False,False,False,True,0.6588270805187176,5.154546547336112,81.5877622003958
15438,False,False,True,False,True,False,False,0.4402606600995071,4.385315084933973,89.88499409658581
15439,False,False,False,False,True,True,False,0.11439142120143811,4.47578254159552,75.22235296604055
15440,False,True,True,False,False,True,False,0.6087940476341688,4.480174157090648,75.76279756172394
15441,False,False,False,False,False,True,False,0.11986590739913422,8.05567167797928,72.08087296783359
15442,False,False,True,False,False,False,False,0.6214942108687896,1.7901416354895117,29.874010088517707
15443,True,False,True,False,False,False,False,0.7988540692264695,2.8167446324180863,36.914160483668496
15444,False,False,True,False,False,False,False,0.7584866179953264,5.756194209730751,66.8735624815111
15445,False,False,False,False,True,True,False,0.3933166396036927,5.10370388126764,78.39877453676198
15446,False,False,False,False,False,True,False,0.20961327888133197,7.2939665063477435,71.90819714005843
15447,False,False,False,False,True,True,False,0.3913110839062801,3.09272119684578,72.75326125855813
15448,False,False,False,False,False,True,False,0.19391450487521125,3.342751503658193,55.47889266947684
15449,False,False,True,False,True,True,False,0.3355156731433728,7.610827486983338,93.71500250001166
15450,True,False,True,False,False,False,False,0.7666512135089097,5.050846021457609,37.26671912678561
15451,False,False,True,False,True,True,False,0.3072555641615604,4.408528179967738,109.5658636189403
15452,False,False,True,False,False,False,False,0.8096044342485983,5.169260931048628,40.13090052898169
15453,False,True,True,False,True,False,False,0.6058122496468432,4.35658432872612,74.04555389051261
15454,True,False,False,False,True,True,False,0.4420322435938296,5.902371853901539,115.63353901930688
15455,False,False,True,True,False,False,False,0.5468367882053863,5.21542864008615,52.69126844413488
15456,True,False,False,False,False,False,False,0.9220875167140974,3.1354038463533396,24.569890170309613
15457,False,False,True,False,False,False,True,0.5087885665251006,3.6763342355290747,91.63263655168704
15458,False,False,True,False,True,True,False,0.37387831366819135,5.14008845115635,97.68827368782377
15459,False,False,False,False,True,True,False,0.31640839898970474,13.512370552991179,92.97674366236276
15460,True,False,True,False,True,False,True,0.51713169980171,6.00684161967815,112.87050440430708
15461,True,False,True,False,True,True,False,0.46973435957204906,5.982314528315938,91.35256418162041
15462,True,False,True,False,False,True,False,0.6034097143369282,4.919084618936067,69.15958942770706
15463,True,False,True,False,True,False,False,0.558606491407336,8.489636528844052,74.86295148395558
15464,True,False,True,False,False,True,False,0.6558302338403358,4.356901391844998,97.83140399041345
15465,False,False,True,False,False,True,False,0.5158172304391402,6.195193702690092,70.15048735076307
15466,False,False,True,False,False,False,False,0.8405671838209084,6.071440024435066,65.86522469130972
15467,False,False,True,False,False,True,False,0.556227679797493,12.21935567206095,85.30111364734707
15468,False,False,True,False,False,False,False,0.8593835492560671,5.074667927070852,50.63144624552735
15469,False,False,True,False,True,True,False,0.4524378716309281,6.5563648497893725,107.42516090475186
15470,False,True,False,False,True,False,False,0.541902423706099,4.348818968305791,49.62125844000114
15471,False,False,True,False,False,False,False,0.9233510628907695,11.086607746909996,63.75644516898354
15472,False,True,False,False,False,False,False,0.7490035788912321,7.2750123159931945,42.05703712742333
15473,False,False,False,False,False,True,False,0.267318759563821,4.321333127328106,55.530463964941504
15474,False,True,True,False,False,False,False,0.7516015078338874,6.980311475482495,48.93725010155198
15475,True,False,True,False,True,False,False,0.6455394154716357,8.427166736019739,69.16456122306985
15476,False,False,False,False,False,True,False,0.2690264308461002,5.3474089711940165,73.91237744469382
15477,False,False,False,False,True,False,False,0.1920673565174166,13.506888679499498,84.2246289568337
15478,False,False,True,False,False,False,False,0.7842108762290687,8.447181057934984,74.30037836444437
15479,False,False,True,False,True,False,False,0.43315567112722625,2.214696622020305,54.01252282080544
15480,False,False,True,False,False,False,False,0.9061309236998694,9.45327344393722,49.524255555598984
15481,False,False,False,False,True,False,False,0.32124525291855976,5.641065131256142,53.95133100437709
15482,False,False,True,False,False,False,False,0.7278047204104067,11.114883577693382,48.21820179398581
15483,False,False,True,False,True,False,False,0.481991437177935,5.798191153887826,60.222871793865416
15484,False,False,False,False,False,True,False,0.4183817002156804,8.922085945248226,69.64622656608886
